idTweets,rater-1(annotator-1),rater-2(annotator-2),rater-3(annotator-3),consolidation column
346741236935319553,P,P,P,P
346758552100159488,P,P,P,P
346763188160851969,P,P,P,P
346767843880222720,N,N,NN,N
346762642486071297,P,P,P,P
346744549093298177,P,P,P,P
346774563834716160,P,N,P,P
346771084080709632,NN,NN,NN,NN
346776789659570176,P,P,P,P
346676514538020864,P,P,P,P
346767306665381888,P,P,P,P
346760872972140544,P,P,P,P
346771850581405696,N,P,NN,NN
346777825740746752,NN,NN,NN,NN
346768181764976641,P,P,P,P
346775349973106688,N,NN,NN,NN
346718577769984000,P,P,P,P
346759615071006720,P,P,P,P
346777137044410368,P,P,P,P
346764738635628546,NN,NN,NN,NN
346758709063602178,P,P,P,P
346769484759060480,P,P,P,P
346760722576986112,P,P,P,P
346762011864100864,P,P,P,P
346705682457841664,P,P,P,P
346765286319476736,NN,NN,NN,NN
346765819340013568,P,P,P,P
346777406301933568,P,P,P,P
346678386069995520,P,P,P,P
346735871166406656,P,P,P,P
346777692806447104,P,P,P,P
346767300797558784,P,P,P,P
346420443160408065,P,P,P,P
346765217159577600,N,N,N,N
346760351481729024,P,P,P,P
346778898379460608,P,P,P,P
346760033175998464,P,P,P,P
346765223979532288,P,P,P,P
346769725839265792,NN,NN,NN,NN
346772432775966720,N,N,N,N
346773910244716544,P,P,P,P
346762984980365313,NN,NN,NN,NN
346762470846779392,P,P,P,P
346764936590024705,P,P,P,P
346719982228480000,P,P,P,P
346762090742181888,P,P,P,P
346777059407831041,N,N,N,N
346762405528883200,P,P,P,P
346773268793024512,P,P,P,P
346761123254640640,P,P,P,P
346777104479830016,P,P,P,P
346486827659710464,NN,NN,NN,NN
346742113536466944,N,N,N,N
346776691760308225,P,P,P,P
346765811177893888,P,P,P,P
346770278111641600,NN,NN,NN,NN
346775907635167233,P,P,P,P
346762815907975168,P,P,P,P
346771623707303937,NN,NN,NN,NN
346774718717779968,P,P,P,P
346777802139394048,P,P,P,P
346768393715720192,P,P,P,P
346760223358320640,P,P,P,P
346765051144847360,NN,NN,NN,NN
346583191051698176,P,P,P,P
346771267728338944,P,P,P,P
346764068826255360,N,NN,N,N
346769268291022848,P,P,P,P
346776842935623680,P,P,P,P
346435356708720640,P,P,P,P
346775985347231744,P,P,P,P
346480659554004992,NN,NN,NN,NN
346774948993445888,P,P,P,P
346763440737640449,N,N,N,N
346762879195807744,N,N,N,N
346764627612401664,NN,NN,NN,NN
346528564553863168,P,P,P,P
346769113110175744,P,P,P,P
346465714154135552,P,P,P,P
346775544131641344,P,P,P,P
346761054132518912,P,P,P,P
346764133569552384,P,P,P,P
346777824125923329,P,P,P,P
346731948250644482,P,P,P,P
346764524206043136,N,N,NN,N
346726540077322240,P,P,P,P
346777178832252929,P,P,P,P
346774514279014400,P,P,P,P
346778389765578753,P,P,P,P
346763792769753089,NN,NN,NN,NN
346778065302609920,N,N,N,N
346719166461526016,NN,NN,NN,NN
346761408916103168,P,P,P,P
346761237004185600,P,N,NN,NN
346776438004936705,P,P,P,P
346768281463570432,P,P,P,P
346625364501598209,P,P,P,P
346766648486801408,N,N,N,N
346768055600291841,P,P,P,P
346767576094867456,P,P,P,P
346775527543160832,P,P,P,P
346761211397951488,P,P,P,P
346749577719857152,P,P,P,P
346763411318767616,P,P,P,P
346527912658341888,NN,NN,NN,NN
346679848959369216,NN,NN,NN,NN
346756882381279232,P,P,P,P
346772858095153152,P,P,P,P
346772798657662976,P,P,P,P
346510696382623744,P,P,P,P
346689960172204032,NN,NN,NN,NN
346760843062566913,NN,NN,NN,NN
346761867454201856,P,P,P,P
346776175802191872,NN,NN,NN,NN
346756321128894464,P,P,P,P
346766164132786176,NN,NN,NN,NN
346777323808378881,P,P,P,P
346776712962514944,P,P,P,P
346764066364203008,P,P,P,P
346762495068884992,P,P,P,P
346777426606559232,P,P,P,P
346763852899299329,NN,NN,NN,NN
346676275299110912,NN,NN,NN,NN
346766065575006209,P,P,P,P
346760226411773954,NN,NN,NN,NN
346762534436618240,P,P,P,P
346763540104880128,P,P,P,P
346776287035142144,NN,NN,NN,NN
346765626892771330,P,P,P,P
346759298241658880,NN,NN,NN,NN
346746212038373376,P,P,P,P
346748785621364737,P,P,P,P
346766070557839360,P,P,P,P
346771292072067072,P,P,P,P
346769928315088899,P,P,P,P
346771277970800641,N,N,N,N
346769799558361089,P,P,P,P
346769672332529664,P,P,P,P
346649517673811972,NN,NN,NN,NN
346756467451387904,NN,NN,NN,NN
346756595167920128,P,P,P,P
346725208150925313,NN,NN,NN,NN
346763826160627712,N,N,N,N
346736159122137088,P,P,P,P
346775893546512384,P,P,P,P
346770796741550080,NN,NN,NN,NN
346764465762615296,N,N,N,N
346758646513934336,P,P,P,P
346772541404217344,P,P,P,P
346771426533056513,N,N,N,N
346764804855320576,P,P,P,P
346777336370327553,P,P,P,P
346773735170269185,P,P,P,P
346775778517721088,P,P,P,P
346765977880498178,P,P,P,P
346769680322678785,N,N,N,N
346768372840660993,NN,NN,NN,NN
346764832059555842,P,P,P,P
346444305247924225,P,P,P,P
346745987819253760,NN,NN,NN,NN
346770225557020673,NN,NN,NN,NN
346778531914711040,P,P,P,P
346773380483133440,P,P,P,P
346771769346117632,NN,NN,NN,NN
346776203945971713,P,P,P,P
346762452173729793,P,P,P,P
346758964693848064,NN,NN,NN,NN
346761053666938880,P,P,P,P
346739450916765697,NN,NN,NN,NN
346760569145135104,P,P,P,P
346763742060630016,P,P,P,P
346758713090138112,NN,NN,NN,NN
346771746692689920,P,P,P,P
346775961691377664,P,P,P,P
346772560412831744,P,P,P,P
346759150090465280,P,P,P,P
346764283062923264,P,P,P,P
346760539051012096,P,P,P,P
346693879824785408,P,P,P,P
346769143405633536,P,P,P,P
346762198699343872,P,P,P,P
346768797396520960,NN,NN,NN,NN
346716062894657538,P,P,P,P
346770084682928129,P,P,P,P
346762684936626177,P,P,P,P
346770388870635521,P,P,P,P
346764224908894208,P,P,P,P
346775905378656256,NN,NN,NN,NN
346760753518370817,P,P,P,P
346674727328313344,P,P,P,P
346774274457088000,N,N,N,N
346766348413718528,P,P,P,P
346778785481371648,P,P,P,P
346767951057256448,P,NN,NN,NN
346777482344681473,P,P,P,P
346769171939475456,P,P,P,P
346775864001835008,NN,P,P,P
346778736374448128,P,P,P,P
346764793752981504,N,NN,N,N
346771696038051840,P,P,P,P
346677080580321280,P,P,P,P
346767137165156352,NN,NN,NN,NN
346769339980079104,P,P,P,P
346434067618725888,P,P,P,P
346776267460313088,NN,NN,N,NN
346772029686562816,NN,NN,NN,NN
346770361070784514,P,P,P,P
346759503867428864,NN,N,NN,NN
346773197150121984,N,P,P,P
346735027163365376,P,P,P,P
346750376143384576,NN,NN,NN,NN
346762865316859904,P,P,P,P
346762077500735488,P,P,P,P
346773174056255488,P,P,P,P
346779038435667968,P,P,P,P
346778274841653249,P,P,P,P
346765359564603392,P,P,P,P
346769663155376132,P,P,P,P
346775203914870785,P,P,P,P
346764039138975746,P,P,N,P
346760442749792258,P,P,P,P
346765168941879297,N,N,NN,N
346749168028643330,P,P,P,P
346766897192255490,P,P,P,P
346768875846770689,NN,NN,NN,NN
346753887857934337,P,P,P,P
346763732497620993,P,P,P,P
346738375312674818,P,N,NN,NN
346771850761736193,P,P,P,P
346667003748184064,P,P,P,P
346764181384617986,N,N,N,N
346674895104667648,NN,NN,NN,NN
346760624543506434,P,P,P,P
346774531559526400,P,P,P,P
346759289702055937,P,P,P,P
346778564693200896,P,P,P,P
346771922480136195,N,N,N,N
346683421369720833,NN,NN,NN,NN
346764664610369537,NN,NN,NN,NN
346765701131939840,P,P,P,P
346776382946299904,P,P,P,P
346777319861534720,P,P,P,P
346763655771222016,P,P,P,P
346777177334890498,NN,NN,NN,NN
346713334642528256,P,P,P,P
346775616785371137,P,P,P,P
346761150286934016,P,P,P,P
346761120733855744,NN,NN,NN,NN
346776338033672192,P,P,P,P
346515226415493120,P,P,P,P
346760317155545088,P,P,P,P
346771928255721472,P,P,P,P
346760681669935108,P,P,P,P
346761864891478017,P,P,P,P
346773964250554368,P,P,P,P
346771839575547905,P,P,P,P
346772725328658433,P,P,P,P
346745592141197312,NN,NN,NN,NN
346759891811184640,P,P,P,P
346648179195932673,P,P,P,P
346759168075649024,P,P,P,P
346767316530380801,P,P,P,P
346761086130860035,P,P,P,P
346764155795152896,P,P,P,P
346706363533127680,P,P,P,P
346776878859837440,P,P,P,P
346759383390224384,P,P,P,P
346759329497624576,N,N,N,N
346776032201818113,P,P,P,P
346775117168250881,NN,NN,NN,NN
346770222629416960,P,P,P,P
346778444383797248,NN,NN,NN,NN
346764200426754049,NN,NN,NN,NN
346774438169169920,NN,NN,NN,NN
346618932809068545,NN,NN,NN,NN
346665527093125120,P,P,P,P
346765631384846336,P,P,P,P
346774048077922304,P,P,P,P
346767454187442177,P,P,P,P
346778964422967298,P,P,P,P
346770007499350016,P,P,P,P
346763528880918529,NN,NN,NN,NN
346770433049235457,P,P,P,P
346759581520773120,P,P,P,P
346762632633675776,P,P,P,P
346760917310132224,P,P,P,P
346775900936892418,P,P,P,P
346774217297125376,P,P,P,P
346774173680553984,P,P,P,P
346593497576525825,P,P,P,P
346764903064948736,P,P,P,P
346768248131420160,N,N,N,N
346762445014065153,P,P,P,P
346759908659699713,P,P,P,P
346776325283000320,P,P,P,P
346727757385965568,P,P,P,P
346770476519006208,P,P,P,P
346721118327025664,P,P,P,P
346772953045807105,P,P,P,P
346765673764110339,NN,NN,NN,NN
346768571138965504,NN,P,NN,NN
346688181615345664,P,P,P,P
346763431262711808,N,P,P,P
346733821728808960,P,P,P,P
346763818715717632,NN,NN,NN,NN
346760364991594496,P,P,P,P
346774108798873602,P,P,P,P
346774826813382656,P,P,P,P
346764715600510979,NN,NN,NN,NN
346762614224859136,NN,NN,NN,NN
346778167245160448,NN,NN,NN,NN
346768567573807105,P,P,P,P
346763703338795008,P,P,P,P
346775023756926976,P,P,P,P
346765145147592704,NN,NN,NN,NN
346743722496630784,P,P,P,P
346762203543793664,P,P,P,P
346772784044724224,P,P,P,P
346683344832040960,P,P,P,P
347142259722027008,NN,NN,NN,NN
347495662276997123,P,P,P,P
347163567159668736,NN,NN,NN,NN
347454098666311681,P,P,P,P
347149087826669568,P,P,P,P
347195542192939009,NN,NN,NN,NN
347237578212274177,NN,NN,NN,NN
347141975801204737,P,P,P,P
347875338073812992,P,P,P,P
348065240031834112,NN,NN,NN,NN
348135713209974784,P,P,P,P
347913992041267200,N,P,P,P
347876494938353664,P,P,P,P
347942945418268672,NN,NN,NN,NN
347995402949242880,P,P,P,P
347906407561056256,P,P,P,P
347885387261280256,P,P,P,P
348155244095614977,NN,NN,NN,NN
347904232894132224,NN,P,NN,NN
348129160444649474,P,P,P,P
348054279598268416,P,P,P,P
347912842697113600,P,P,P,P
348115079117549568,NN,NN,NN,NN
347871761251053568,P,P,P,P
348929242320494592,P,P,P,P
348947937239379968,P,P,P,P
348887555946737664,P,P,P,P
348887981232361473,P,P,P,P
348754009265418242,P,P,P,P
348758271710072832,NN,NN,NN,NN
348922961840967680,NN,NN,NN,NN
348946412450504704,NN,NN,NN,NN
348818179360960513,NN,NN,NN,NN
348879301669683200,P,P,P,P
348827919063322625,P,P,P,P
348853821683949568,NN,NN,NN,NN
348825550275608579,NN,NN,NN,NN
348921335923236866,NN,NN,NN,NN
348865738813091842,NN,NN,NN,NN
348788390973542400,P,P,P,P
348817660588457986,NN,NN,NN,NN
348940411504570368,N,N,N,N
348819664597577728,P,P,P,P
348887285296668672,P,P,P,P
348867288247709696,P,P,P,P
348850945989423104,P,P,P,P
348604607028662273,NN,NN,NN,NN
348786544091471872,P,P,P,P
348853290735378433,NN,NN,NN,NN
348925134037458944,NN,NN,NN,NN
348877544315043840,NN,NN,NN,NN
348802034515980289,P,P,P,P
348751224390172673,NN,NN,NN,NN
357627635834159105,P,P,P,P
357584674362638337,NN,NN,NN,NN
357601549427556353,P,P,P,P
357634168764641280,P,P,P,P
357428814659325953,NN,NN,NN,NN
357581739251609600,NN,NN,NN,NN
357571380075692035,NN,NN,NN,NN
357588868935069697,N,N,N,N
357612250065944576,P,P,P,P
357510937512656896,P,P,P,P
357569526537269248,NN,NN,NN,NN
357621562461011968,P,P,P,P
357359205843341312,NN,NN,NN,NN
